index,id,owner,datetaken,latitude,longitude,title,accuracy,views,Cluster
2446,7189954180,86358646@N00,2012-05-01 05:22:08,44.291824,-68.32905600000001,IMG_5160,16.0,14,2
2453,7197192676,86358646@N00,2012-05-01 12:15:35,44.332822,-68.060962,IMG_5254,16.0,10,0
2454,7197195924,86358646@N00,2012-05-01 12:15:35,44.332822,-68.060962,IMG_5253,16.0,12,0
2455,7197199220,86358646@N00,2012-05-01 12:15:38,44.332819,-68.060962,IMG_5255,16.0,8,0
2456,7197203320,86358646@N00,2012-05-01 12:16:56,44.332811,-68.061014,IMG_5256,16.0,13,0
2457,7197207694,86358646@N00,2012-05-01 12:17:14,44.332969,-68.061262,IMG_5258,16.0,15,0
2458,7197211610,86358646@N00,2012-05-01 12:17:15,44.332997,-68.061306,IMG_5259,16.0,12,0
2459,7197214364,86358646@N00,2012-05-01 12:17:17,44.33305,-68.061328,IMG_5260,16.0,11,0
2460,7197222536,86358646@N00,2012-05-01 12:17:25,44.333113,-68.061462,IMG_5261,16.0,10,0
2461,7197225326,86358646@N00,2012-05-01 12:17:30,44.333025,-68.06147800000001,IMG_5263,16.0,13,0
2462,7197228684,86358646@N00,2012-05-01 12:17:41,44.332919,-68.061442,IMG_5265,16.0,11,0
2463,7197236418,86358646@N00,2012-05-01 12:17:41,44.332919,-68.061442,IMG_5264,16.0,11,0
2464,7197232746,86358646@N00,2012-05-01 12:17:41,44.332919,-68.061442,IMG_5266,16.0,15,0
2465,7197240974,86358646@N00,2012-05-01 12:19:20,44.332975,-68.060073,IMG_5267,16.0,11,0
2466,7197245202,86358646@N00,2012-05-01 12:19:25,44.333002,-68.059789,IMG_5268,16.0,11,0
2467,7197249084,86358646@N00,2012-05-01 12:19:27,44.333011,-68.059667,IMG_5269,16.0,15,0
2468,7197252672,86358646@N00,2012-05-01 12:19:29,44.333047,-68.05954799999999,IMG_5270,16.0,12,0
2469,7197258004,86358646@N00,2012-05-01 12:19:32,44.3331,-68.05937,IMG_5271,16.0,11,0
2470,7197260748,86358646@N00,2012-05-01 12:19:35,44.333175,-68.05922,IMG_5272,16.0,9,0
2471,7197269534,86358646@N00,2012-05-01 12:19:39,44.333290999999996,-68.059053,IMG_5274,16.0,10,0
2472,7197273600,86358646@N00,2012-05-01 12:19:42,44.333394,-68.058959,IMG_5275,16.0,10,0
2473,7274524554,86358646@N00,2012-05-01 19:16:53,44.230175,-68.36255600000001,IMG_1228,16.0,12,1
2474,7274526362,86358646@N00,2012-05-01 19:17:24,44.230177000000005,-68.36255600000001,IMG_1229,16.0,16,1
2475,7274528140,86358646@N00,2012-05-01 19:41:17,44.230166,-68.3625,IMG_1230,16.0,18,1
2476,7274529408,86358646@N00,2012-05-01 19:41:20,44.230166,-68.3625,IMG_1231,16.0,17,1
2477,7274531146,86358646@N00,2012-05-01 19:41:33,44.230166,-68.3625,IMG_1232,16.0,18,1
2478,7274533418,86358646@N00,2012-05-01 19:41:40,44.230166,-68.3625,IMG_1233,16.0,20,1
2479,7274534424,86358646@N00,2012-05-01 20:19:01,44.230166,-68.3625,IMG_1234,16.0,26,1
2480,7190362432,86358646@N00,2012-05-02 09:29:58,44.341205,-68.251292,IMG_5277,16.0,11,8
2482,7190365302,86358646@N00,2012-05-02 09:55:53,44.341205,-68.251292,IMG_5278,16.0,7,8
2483,7197288896,86358646@N00,2012-05-02 09:55:53,44.341060999999996,-68.250514,IMG_5278,16.0,8,8
2484,7197292224,86358646@N00,2012-05-02 09:56:29,44.341060999999996,-68.250514,IMG_5279,16.0,8,8
2485,7190367894,86358646@N00,2012-05-02 09:56:29,44.341205,-68.251292,IMG_5279,16.0,7,8
2486,7197300320,86358646@N00,2012-05-02 11:22:42,44.342155,-68.25426999999999,IMG_5280,16.0,12,8
2487,7190371566,86358646@N00,2012-05-02 11:22:42,44.341252000000004,-68.256837,IMG_5280,16.0,11,8
2488,7197305044,86358646@N00,2012-05-02 11:27:08,44.340897,-68.254498,IMG_5281,16.0,9,8
2489,7190374326,86358646@N00,2012-05-02 11:27:08,44.340396999999996,-68.258225,IMG_5281,16.0,8,8
2490,7197309778,86358646@N00,2012-05-02 11:27:21,44.340919,-68.254548,IMG_5282,16.0,8,8
2491,7190376490,86358646@N00,2012-05-02 11:27:21,44.340322,-68.25829499999999,IMG_5282,16.0,6,8
2492,7190380002,86358646@N00,2012-05-02 11:27:34,44.340291,-68.25835,IMG_5283,16.0,33,8
2493,7197313242,86358646@N00,2012-05-02 11:27:34,44.340916,-68.25456700000001,IMG_5283,16.0,10,8
2494,7190382626,86358646@N00,2012-05-02 11:27:46,44.34025,-68.258464,IMG_5284,16.0,9,8
2495,7197318414,86358646@N00,2012-05-02 11:27:46,44.340913,-68.254587,IMG_5284,16.0,19,8
2496,7197322266,86358646@N00,2012-05-02 11:27:56,44.340913,-68.2546,IMG_5285,16.0,15,8
2497,7190385892,86358646@N00,2012-05-02 11:27:56,44.340213,-68.258578,IMG_5285,16.0,11,8
2498,7190388678,86358646@N00,2012-05-02 11:30:10,44.340169,-68.259,IMG_5286,16.0,44,8
2499,7197330504,86358646@N00,2012-05-02 11:30:10,44.340972,-68.254648,IMG_5286,16.0,10,8
2500,7190390922,86358646@N00,2012-05-02 11:30:12,44.340169,-68.259003,IMG_5287,16.0,35,8
2501,7190393762,86358646@N00,2012-05-02 11:30:14,44.340171999999995,-68.259003,IMG_5288,16.0,8,8
2502,7197340700,86358646@N00,2012-05-02 11:30:14,44.340969,-68.254648,IMG_5288,16.0,9,8
2503,7190396536,86358646@N00,2012-05-02 11:32:28,44.340247,-68.259237,IMG_5289,16.0,43,8
2504,7197345630,86358646@N00,2012-05-02 11:32:28,44.34093,-68.254648,IMG_5289,16.0,19,8
2505,7197350338,86358646@N00,2012-05-02 11:32:53,44.340919,-68.25465,IMG_5290,16.0,14,8
2506,7190401214,86358646@N00,2012-05-02 11:32:53,44.340244,-68.25924499999999,IMG_5290,16.0,11,8
2507,7197353408,86358646@N00,2012-05-02 11:41:55,44.339636,-68.25331700000001,IMG_5291,16.0,9,8
2508,7190403912,86358646@N00,2012-05-02 11:41:55,44.340154999999996,-68.259475,IMG_5291,16.0,8,8
2509,7190406582,86358646@N00,2012-05-02 11:42:10,44.34015,-68.25947,IMG_5292,16.0,7,8
2510,7197356226,86358646@N00,2012-05-02 11:42:10,44.339647,-68.253289,IMG_5292,16.0,11,8
2511,7190410816,86358646@N00,2012-05-02 11:49:05,44.340140999999996,-68.259428,IMG_5293,16.0,10,8
2512,7197364230,86358646@N00,2012-05-02 11:49:05,44.339552000000005,-68.253148,IMG_5293,16.0,9,8
2513,7190413836,86358646@N00,2012-05-02 11:49:06,44.340140999999996,-68.259428,IMG_5294,16.0,6,8
2514,7197374382,86358646@N00,2012-05-02 11:49:06,44.339552000000005,-68.253148,IMG_5294,16.0,14,8
2515,7190417804,86358646@N00,2012-05-02 11:49:11,44.340140999999996,-68.259428,IMG_5295,16.0,6,8
2516,7197386574,86358646@N00,2012-05-02 11:49:13,44.339552000000005,-68.253148,IMG_5296,16.0,9,8
2517,7190422828,86358646@N00,2012-05-02 11:49:13,44.340140999999996,-68.259431,IMG_5296,16.0,5,8
2518,7190432384,86358646@N00,2012-05-02 11:49:16,44.340140999999996,-68.259431,IMG_5298,16.0,6,8
2519,7190427776,86358646@N00,2012-05-02 11:49:16,44.340140999999996,-68.259431,IMG_5297,16.0,5,8
2520,7197390656,86358646@N00,2012-05-02 11:49:16,44.339552000000005,-68.253148,IMG_5297,16.0,15,8
2521,7197398860,86358646@N00,2012-05-02 11:49:16,44.339552000000005,-68.253148,IMG_5298,16.0,10,8
2522,7190437468,86358646@N00,2012-05-02 12:10:21,44.340127,-68.259428,IMG_5299,16.0,7,8
2523,7197403384,86358646@N00,2012-05-02 12:10:21,44.341766,-68.255209,IMG_5299,16.0,12,8
2524,7190442466,86358646@N00,2012-05-02 12:10:24,44.340127,-68.259428,IMG_5300,16.0,6,8
2525,7197411058,86358646@N00,2012-05-02 12:10:24,44.341758,-68.25522,IMG_5300,16.0,13,8
2526,7197420712,86358646@N00,2012-05-02 12:10:28,44.34175,-68.255228,IMG_5301,16.0,13,8
2527,7197429630,86358646@N00,2012-05-02 12:10:28,44.34175,-68.255228,IMG_5302,16.0,15,8
2528,7190445716,86358646@N00,2012-05-02 12:10:28,44.340127,-68.259428,IMG_5302,16.0,7,8
2529,7190451762,86358646@N00,2012-05-02 12:10:28,44.340127,-68.259428,IMG_5301,16.0,7,8
2530,7190455110,86358646@N00,2012-05-02 12:10:29,44.340127,-68.259428,IMG_5303,16.0,8,8
2531,7197436580,86358646@N00,2012-05-02 12:10:29,44.341747,-68.255228,IMG_5303,16.0,19,8
2532,7197442732,86358646@N00,2012-05-02 12:10:43,44.341713,-68.25525,IMG_5304,16.0,15,8
2533,7190457598,86358646@N00,2012-05-02 12:10:43,44.340127,-68.259428,IMG_5304,16.0,7,8
2534,7190461900,86358646@N00,2012-05-02 12:10:44,44.340127,-68.259428,IMG_5305,16.0,7,8
2535,7197453556,86358646@N00,2012-05-02 12:15:52,44.341566,-68.255848,IMG_5306,16.0,19,8
2536,7197459342,86358646@N00,2012-05-02 12:15:56,44.341558,-68.25585600000001,IMG_5307,16.0,13,8
2537,7190602752,86358646@N00,2012-05-02 12:15:56,44.340127,-68.259428,IMG_5307,16.0,20,8
2538,7197467724,86358646@N00,2012-05-02 12:16:00,44.34155,-68.255864,IMG_5308,16.0,16,8
2539,7190608264,86358646@N00,2012-05-02 12:16:00,44.340127,-68.259428,IMG_5308,16.0,7,8
2540,7190611752,86358646@N00,2012-05-02 12:28:53,44.340127,-68.259428,IMG_5309,16.0,15,8
2541,7197473226,86358646@N00,2012-05-02 12:28:53,44.340144,-68.258931,IMG_5309,16.0,12,8
2542,7190614916,86358646@N00,2012-05-02 12:28:57,44.340127,-68.259428,IMG_5310,16.0,11,8
2543,7197478476,86358646@N00,2012-05-02 12:28:57,44.340144,-68.258939,IMG_5310,16.0,9,8
2544,7197484044,86358646@N00,2012-05-02 12:29:04,44.340140999999996,-68.258953,IMG_5311,16.0,16,8
2545,7190618896,86358646@N00,2012-05-02 12:29:04,44.340127,-68.259428,IMG_5311,16.0,12,8
2546,7190621118,86358646@N00,2012-05-02 12:29:16,44.340127,-68.259428,IMG_5312,16.0,11,8
2547,7197488102,86358646@N00,2012-05-02 12:29:16,44.340146999999995,-68.258962,IMG_5312,16.0,14,8
2548,7190625348,86358646@N00,2012-05-02 12:29:24,44.340127,-68.259428,IMG_5313,16.0,11,8
2549,7197491570,86358646@N00,2012-05-02 12:29:24,44.34015,-68.258967,IMG_5313,16.0,9,8
2550,7197499822,86358646@N00,2012-05-02 12:32:56,44.340244,-68.25924499999999,IMG_5315,16.0,13,8
2551,7190628642,86358646@N00,2012-05-02 12:32:56,44.340127,-68.259428,IMG_5315,16.0,14,8
2552,7197509708,86358646@N00,2012-05-02 12:32:57,44.340244,-68.25924499999999,IMG_5316,16.0,12,8
2553,7190633190,86358646@N00,2012-05-02 12:32:57,44.340127,-68.259428,IMG_5316,16.0,15,8
2554,7197519018,86358646@N00,2012-05-02 12:34:16,44.34023,-68.25927,IMG_5317,16.0,9,8
2555,7190637350,86358646@N00,2012-05-02 12:34:16,44.340127,-68.259428,IMG_5317,16.0,8,8
2556,7190642192,86358646@N00,2012-05-02 12:35:01,44.340127,-68.259428,IMG_5318,16.0,10,8
2557,7197525292,86358646@N00,2012-05-02 12:35:01,44.340225,-68.259284,IMG_5318,16.0,9,8
2558,7190650568,86358646@N00,2012-05-02 12:35:20,44.340127,-68.259428,IMG_5319,16.0,10,8
2559,7197532030,86358646@N00,2012-05-02 12:35:20,44.340183,-68.259292,IMG_5319,16.0,11,8
2560,7190654972,86358646@N00,2012-05-02 12:35:34,44.340127,-68.259428,IMG_5320,16.0,12,8
2561,7197540186,86358646@N00,2012-05-02 12:35:34,44.340158,-68.25931700000001,IMG_5320,16.0,18,8
2562,7190661084,86358646@N00,2012-05-02 12:41:55,44.340127,-68.259428,IMG_5321,16.0,12,8
2563,7190665026,86358646@N00,2012-05-02 13:05:40,44.340127,-68.259428,IMG_5322,16.0,20,8
2564,7197552670,86358646@N00,2012-05-02 13:05:40,44.340127,-68.259425,IMG_5322,16.0,23,8
2565,7197558818,86358646@N00,2012-05-02 13:05:54,44.340127,-68.259425,IMG_5323,16.0,19,8
2566,7190671150,86358646@N00,2012-05-02 13:05:54,44.340127,-68.259428,IMG_5323,16.0,19,8
2567,7190676076,86358646@N00,2012-05-02 13:09:08,44.320436,-68.25367800000001,IMG_5324,16.0,17,9
2568,7197567840,86358646@N00,2012-05-02 13:09:08,44.340127,-68.259428,IMG_5324,16.0,17,8
2569,7190682492,86358646@N00,2012-05-02 13:09:31,44.320436,-68.25367800000001,IMG_5325,16.0,19,9
2570,7197584280,86358646@N00,2012-05-02 13:09:36,44.340127,-68.259428,IMG_5326,16.0,14,8
2571,7190689752,86358646@N00,2012-05-02 13:09:46,44.320436,-68.25367800000001,IMG_5327,16.0,12,9
2572,7197596282,86358646@N00,2012-05-02 13:30:49,44.340127,-68.259428,IMG_5328,16.0,11,8
2573,7190693504,86358646@N00,2012-05-02 13:30:49,44.320436,-68.25367800000001,IMG_5328,16.0,9,9
2574,7197606588,86358646@N00,2012-05-02 13:31:19,44.340127,-68.259428,IMG_5329,16.0,18,8
2575,7190696870,86358646@N00,2012-05-02 13:31:19,44.320436,-68.25367800000001,IMG_5329,16.0,9,9
2576,7197615750,86358646@N00,2012-05-02 13:31:43,44.340127,-68.259428,IMG_5330,16.0,13,8
2577,7197631874,86358646@N00,2012-05-02 13:32:31,44.340127,-68.259428,IMG_5333,16.0,11,8
2578,7197641350,86358646@N00,2012-05-02 13:32:48,44.340127,-68.259428,IMG_5334,16.0,14,8
2579,7197647486,86358646@N00,2012-05-02 13:33:15,44.340127,-68.259428,IMG_5335,16.0,32,8
2580,7197659418,86358646@N00,2012-05-02 13:34:31,44.340127,-68.259428,IMG_5337,16.0,22,8
2581,7197668486,86358646@N00,2012-05-02 13:36:00,44.340127,-68.259428,IMG_5338,16.0,11,8
2582,7197674220,86358646@N00,2012-05-02 13:36:09,44.340127,-68.259428,IMG_5339,16.0,11,8
2583,7197679458,86358646@N00,2012-05-02 13:36:15,44.340127,-68.259428,IMG_5340,16.0,12,8
2584,7197684986,86358646@N00,2012-05-02 13:36:19,44.340127,-68.259428,IMG_5342,16.0,22,8
2585,7197688894,86358646@N00,2012-05-02 13:36:19,44.340127,-68.259428,IMG_5341,16.0,21,8
2586,7197696722,86358646@N00,2012-05-02 13:36:56,44.340127,-68.259428,IMG_5343,16.0,11,8
2587,7197706074,86358646@N00,2012-05-02 13:38:07,44.340127,-68.259428,IMG_5344,16.0,18,8
2588,7197715218,86358646@N00,2012-05-02 13:38:20,44.340127,-68.259428,IMG_5345,16.0,12,8
2589,7909899698,86358646@N00,2012-05-02 13:53:32,44.340127,-68.259428,IMG_1013,16.0,29,8
2590,7909900170,86358646@N00,2012-05-02 13:53:37,44.340127,-68.259428,IMG_1014,16.0,25,8
2591,7909900574,86358646@N00,2012-05-02 13:53:48,44.340127,-68.259428,IMG_1015,16.0,23,8
2592,7274535828,86358646@N00,2012-05-02 14:06:43,44.320436,-68.25367800000001,IMG_1235,16.0,43,9
2599,7909901460,86358646@N00,2012-05-03 16:51:46,44.278977000000005,-68.325653,IMG_1018,16.0,23,2
2600,7909901782,86358646@N00,2012-05-03 18:32:07,44.230305,-68.362587,IMG_1019,16.0,24,1
2601,7909902114,86358646@N00,2012-05-03 18:32:23,44.230313,-68.362587,IMG_1021,16.0,29,1
2602,7197983340,86358646@N00,2012-05-04 11:45:23,44.283922,-68.326848,IMG_5426,16.0,14,2
2603,7197986708,86358646@N00,2012-05-04 11:45:43,44.283919,-68.326856,IMG_5427,16.0,14,2
2604,7197988822,86358646@N00,2012-05-04 11:46:03,44.283919,-68.326864,IMG_5428,16.0,14,2
2605,7197992220,86358646@N00,2012-05-04 11:46:33,44.283913,-68.32687800000001,IMG_5429,16.0,14,2
2606,7197994294,86358646@N00,2012-05-04 11:46:57,44.283910999999996,-68.32688900000001,IMG_5430,16.0,14,2
2607,7197998888,86358646@N00,2012-05-04 11:47:13,44.283910999999996,-68.326898,IMG_5431,16.0,17,2
2608,7198001968,86358646@N00,2012-05-04 11:47:29,44.283908000000004,-68.32690600000001,IMG_5432,16.0,15,2
2609,7198005102,86358646@N00,2012-05-04 11:47:53,44.283902000000005,-68.32690600000001,IMG_5433,16.0,20,2
2610,7198007148,86358646@N00,2012-05-04 11:48:08,44.283899,-68.3269,IMG_5434,16.0,20,2
2611,7198011416,86358646@N00,2012-05-04 11:48:26,44.283894000000004,-68.326895,IMG_5435,16.0,15,2
2612,7198013942,86358646@N00,2012-05-04 11:48:43,44.283891,-68.32688900000001,IMG_5436,16.0,18,2
2613,7198020560,86358646@N00,2012-05-04 11:49:11,44.283883,-68.32687800000001,IMG_5438,16.0,12,2
2614,7198024904,86358646@N00,2012-05-04 11:49:39,44.283877000000004,-68.32686700000001,IMG_5440,16.0,13,2
2615,7198029892,86358646@N00,2012-05-04 11:49:51,44.283874,-68.326864,IMG_5441,16.0,17,2
2616,7198033916,86358646@N00,2012-05-04 11:50:03,44.283874,-68.326859,IMG_5442,16.0,15,2
2617,7198038016,86358646@N00,2012-05-04 11:50:57,44.283874,-68.326839,IMG_5443,16.0,15,2
2618,7198041840,86358646@N00,2012-05-04 11:51:20,44.283874,-68.326831,IMG_5444,16.0,16,2
2619,7198046080,86358646@N00,2012-05-04 11:51:42,44.283874,-68.326823,IMG_5445,16.0,16,2
2620,7198055244,86358646@N00,2012-05-04 11:52:14,44.283871999999995,-68.326809,IMG_5447,16.0,18,2
2621,7274546492,86358646@N00,2012-05-04 14:09:09,44.388833,-68.205667,IMG_1242,16.0,15,4
2622,7274548392,86358646@N00,2012-05-04 14:09:22,44.388833,-68.206,IMG_1243,16.0,39,4
2623,7274550930,86358646@N00,2012-05-04 14:53:10,44.388954999999996,-68.205678,IMG_1244,16.0,76,4
2624,7274552174,86358646@N00,2012-05-04 14:56:39,44.388833,-68.206334,IMG_1245,16.0,10,4
2625,7274553318,86358646@N00,2012-05-04 15:02:33,44.389666,-68.204667,IMG_1246,16.0,15,4
2626,7274555332,86358646@N00,2012-05-04 15:02:35,44.389666,-68.204667,IMG_1247,16.0,14,4
2627,7274556710,86358646@N00,2012-05-04 15:02:48,44.389666,-68.204667,IMG_1248,16.0,21,4
2628,7274558550,86358646@N00,2012-05-04 15:47:26,44.3905,-68.204667,IMG_1249,16.0,14,4
2629,7274559888,86358646@N00,2012-05-04 15:47:45,44.3905,-68.204667,IMG_1250,16.0,12,4
2630,7274604528,86358646@N00,2012-05-04 16:44:53,44.32899999999999,-68.183167,IMG_1253,16.0,16,12
2631,7274606384,86358646@N00,2012-05-04 16:45:03,44.32899999999999,-68.183167,IMG_1254,16.0,19,12
2632,7274607840,86358646@N00,2012-05-04 16:45:07,44.32899999999999,-68.183167,IMG_1255,16.0,16,12
2635,7909902948,86358646@N00,2012-05-04 17:20:00,44.310516,-68.189425,IMG_1024,16.0,23,10
2636,7909903252,86358646@N00,2012-05-04 17:20:01,44.310516,-68.189425,IMG_1025,16.0,15,10
2637,7909903576,86358646@N00,2012-05-04 17:20:03,44.310513,-68.189425,IMG_1026,16.0,80,10
2638,7909903870,86358646@N00,2012-05-04 17:20:07,44.310511,-68.189425,IMG_1027,16.0,80,10
2639,7909904178,86358646@N00,2012-05-04 17:20:09,44.310508,-68.189425,IMG_1028,16.0,79,10
2640,7909904452,86358646@N00,2012-05-04 17:20:14,44.310502,-68.189425,IMG_1029,16.0,86,10
2641,7198059270,86358646@N00,2012-05-04 18:12:10,44.278669,-68.320959,IMG_5448,16.0,18,2
2642,7198061676,86358646@N00,2012-05-04 18:12:16,44.278665999999994,-68.32095,IMG_5449,16.0,11,2
2643,7198064550,86358646@N00,2012-05-04 18:12:21,44.278669,-68.320945,IMG_5450,16.0,18,2
2644,7198073258,86358646@N00,2012-05-04 18:12:29,44.278672,-68.320931,IMG_5453,16.0,13,2
2645,7198076424,86358646@N00,2012-05-04 18:12:37,44.278675,-68.32092,IMG_5454,16.0,12,2
2646,7198079214,86358646@N00,2012-05-04 18:14:20,44.2787,-68.32092,IMG_5455,16.0,19,2
2647,7198082442,86358646@N00,2012-05-05 08:47:21,44.2302,-68.362889,IMG_5456,16.0,19,1
2648,7198086438,86358646@N00,2012-05-05 08:47:45,44.2302,-68.362889,IMG_5457,16.0,50,1
2649,7198090336,86358646@N00,2012-05-05 08:48:06,44.2302,-68.362889,IMG_5458,16.0,20,1
2650,7198094448,86358646@N00,2012-05-05 08:48:13,44.2302,-68.362889,IMG_5459,16.0,24,1
2651,7198097806,86358646@N00,2012-05-05 08:48:28,44.2302,-68.362889,IMG_5460,16.0,18,1
2652,7198100678,86358646@N00,2012-05-05 08:48:37,44.2302,-68.362889,IMG_5461,16.0,23,1
2725,7298009020,15530177@N05,2012-05-05 14:05:35,44.330341,-68.184134,592,15.0,24,12
2726,7298009648,15530177@N05,2012-05-05 14:08:16,44.329343,-68.18289,593,15.0,15,12
2727,7298010154,15530177@N05,2012-05-05 14:08:36,44.329343,-68.18289,594,15.0,16,12
2728,7298010696,15530177@N05,2012-05-05 14:08:39,44.329343,-68.18289,595,15.0,18,12
2729,7298011552,15530177@N05,2012-05-05 14:09:02,44.329343,-68.18289,597,15.0,16,12
2730,7298012186,15530177@N05,2012-05-05 14:09:04,44.329343,-68.18289,598,15.0,14,12
2731,7298012734,15530177@N05,2012-05-05 14:09:07,44.329343,-68.18289,599,15.0,18,12
2732,7298013304,15530177@N05,2012-05-05 14:09:26,44.329343,-68.18289,600,15.0,69,12
2733,7298013946,15530177@N05,2012-05-05 14:09:29,44.329343,-68.18289,601,15.0,16,12
2734,7298014530,15530177@N05,2012-05-05 14:09:31,44.329343,-68.18289,602,15.0,16,12
2735,7298015130,15530177@N05,2012-05-05 14:09:48,44.329343,-68.18289,603,15.0,19,12
2736,7298015568,15530177@N05,2012-05-05 14:10:26,44.329343,-68.18289,604,15.0,15,12
2737,7298016220,15530177@N05,2012-05-05 14:10:35,44.329343,-68.18289,Memories in the Sand,15.0,103,12
2738,7298016660,15530177@N05,2012-05-05 14:11:33,44.329343,-68.18289,606,15.0,26,12
2739,7298017086,15530177@N05,2012-05-05 14:11:36,44.329343,-68.18289,607,15.0,8,12
2740,7298017562,15530177@N05,2012-05-05 14:11:43,44.329343,-68.18289,608,15.0,27,12
2741,7298017970,15530177@N05,2012-05-05 14:13:55,44.329343,-68.18289,610,15.0,18,12
2742,7298018538,15530177@N05,2012-05-05 14:14:10,44.329343,-68.18289,612,15.0,30,12
2743,7254853394,7327243@N05,2012-05-05 14:14:46,44.329681,-68.183212,Sand Beach - Acadia National Park - Maine,13.0,1025,12
2744,7254853482,7327243@N05,2012-05-05 14:14:49,44.329681,-68.183212,Sand Beach - Acadia National Park - Maine,13.0,1388,12
2745,7298018936,15530177@N05,2012-05-05 14:15:08,44.329343,-68.18289,613,15.0,26,12
2746,7298019452,15530177@N05,2012-05-05 14:15:11,44.329343,-68.18289,614,15.0,45,12
2747,7254853630,7327243@N05,2012-05-05 14:15:14,44.329681,-68.183212,Sand Beach - Acadia National Park - Maine,13.0,909,12
2748,7298019870,15530177@N05,2012-05-05 14:15:19,44.329343,-68.18289,615,15.0,34,12
2749,7254853778,7327243@N05,2012-05-05 14:15:34,44.329681,-68.183212,Sand Beach - Acadia National Park - Maine,13.0,1646,12
2750,7298020272,15530177@N05,2012-05-05 14:15:39,44.329343,-68.18289,616,15.0,18,12
2751,7298021346,15530177@N05,2012-05-05 14:17:03,44.329343,-68.18289,619,15.0,22,12
2775,7298021888,15530177@N05,2012-05-05 14:26:54,44.320232,-68.189091,Rugged Coastline,15.0,91,11
2776,7298022600,15530177@N05,2012-05-05 14:27:11,44.320232,-68.189091,621,15.0,14,11
2777,7298023646,15530177@N05,2012-05-05 14:27:19,44.320232,-68.189091,622,15.0,15,11
2780,7298024282,15530177@N05,2012-05-05 14:28:06,44.320232,-68.189091,623,15.0,13,11
2784,7298025012,15530177@N05,2012-05-05 14:28:37,44.320232,-68.189091,624,15.0,61,11
2785,7298025790,15530177@N05,2012-05-05 14:28:41,44.320232,-68.189091,625,15.0,17,11
2786,7298026244,15530177@N05,2012-05-05 14:29:04,44.320232,-68.189091,627,15.0,13,11
2787,7298026638,15530177@N05,2012-05-05 14:29:08,44.320232,-68.189091,628,15.0,29,11
2788,7298027362,15530177@N05,2012-05-05 14:29:18,44.320232,-68.189091,629,15.0,53,11
2789,7298028024,15530177@N05,2012-05-05 14:29:34,44.320232,-68.189091,630,15.0,7,11
2790,7298029012,15530177@N05,2012-05-05 14:29:40,44.320232,-68.189091,631,15.0,12,11
2791,7298029526,15530177@N05,2012-05-05 14:29:51,44.320232,-68.189091,632,15.0,11,11
2792,7298030370,15530177@N05,2012-05-05 14:29:59,44.320232,-68.189091,633,15.0,23,11
2793,7298031174,15530177@N05,2012-05-05 14:30:08,44.320232,-68.189091,634,15.0,10,11
2796,7298032056,15530177@N05,2012-05-05 14:30:44,44.320232,-68.189091,635,15.0,11,11
2797,7298033076,15530177@N05,2012-05-05 14:30:52,44.320232,-68.189091,636,15.0,10,11
2798,7298034558,15530177@N05,2012-05-05 14:31:28,44.320232,-68.189091,637,15.0,9,11
2799,7298035014,15530177@N05,2012-05-05 14:33:09,44.320232,-68.189091,641,15.0,26,11
2800,7298035630,15530177@N05,2012-05-05 14:33:18,44.320232,-68.189091,642,15.0,10,11
2801,7298036352,15530177@N05,2012-05-05 14:33:35,44.320232,-68.189091,644,15.0,16,11
2802,7298037060,15530177@N05,2012-05-05 14:34:12,44.320232,-68.189091,646,15.0,29,11
2803,7298037716,15530177@N05,2012-05-05 14:34:22,44.320232,-68.189091,647,15.0,10,11
2820,7298038278,15530177@N05,2012-05-05 14:40:32,44.320232,-68.189091,648,15.0,12,11
2821,7298038776,15530177@N05,2012-05-05 14:40:50,44.320232,-68.189091,649,15.0,20,11
2823,7298039266,15530177@N05,2012-05-05 14:41:25,44.320232,-68.189091,The rocky cliffs of Acadia National Park,15.0,302,11
2824,7298039912,15530177@N05,2012-05-05 14:43:02,44.320232,-68.189091,653,15.0,11,11
2825,7298040420,15530177@N05,2012-05-05 14:43:06,44.320232,-68.189091,654,15.0,24,11
2826,7298040886,15530177@N05,2012-05-05 14:43:16,44.31089,-68.189327,Rocky Coast,15.0,88,10
2839,7298041316,15530177@N05,2012-05-05 14:49:52,44.31089,-68.189327,656,15.0,33,10
2840,7298041696,15530177@N05,2012-05-05 14:49:57,44.31089,-68.189327,657,15.0,76,10
2841,7298042308,15530177@N05,2012-05-05 14:50:08,44.31089,-68.189327,658,15.0,33,10
2842,7298042966,15530177@N05,2012-05-05 14:50:15,44.31089,-68.189327,659,15.0,46,10
2843,7298043646,15530177@N05,2012-05-05 14:50:29,44.31089,-68.189327,660,15.0,50,10
2844,7298043966,15530177@N05,2012-05-05 14:50:34,44.31089,-68.189327,661,15.0,39,10
2845,7298044814,15530177@N05,2012-05-05 14:50:43,44.31089,-68.189327,662,15.0,19,10
2846,7298045340,15530177@N05,2012-05-05 14:51:00,44.31089,-68.189327,663,15.0,44,10
2847,7298065330,15530177@N05,2012-05-05 14:51:20,44.31089,-68.189327,664,15.0,142,10
2850,7298046186,15530177@N05,2012-05-05 14:51:44,44.31089,-68.189327,665,15.0,32,10
2853,7298046856,15530177@N05,2012-05-05 14:51:52,44.31089,-68.189327,667,15.0,18,10
2854,7298047372,15530177@N05,2012-05-05 14:52:05,44.31089,-68.189327,668,15.0,63,10
