id,owner,datetaken,latitude,longitude,title,accuracy,views
18745187918,115838137@N03,2015-06-07 16:40:24,44.32745,-68.295595,,16.0,8
18927537672,115838137@N03,2015-06-07 16:55:56,44.322705,-68.296259,,16.0,15
25324303052,91902855@N08,2015-06-09 08:53:28,44.333386,-68.05822,Scraping barnacle plots,16.0,80
25147084020,91902855@N08,2015-06-09 08:53:51,44.333394,-68.058198,Scraping barnacles,16.0,76
18646036423,9902264@N03,2015-06-09 15:07:34,44.394988,-68.196987,Bar Harbor 9 June 2015,16.0,16
18644136794,9902264@N03,2015-06-09 15:08:28,44.385841,-68.210809,Bar Harbor 9 June 2015,16.0,14
19270482461,9902264@N03,2015-06-09 15:09:26,44.400744,-68.198687,Bar Harbor 9 June 2015,16.0,13
19270491111,9902264@N03,2015-06-09 15:11:36,44.394038,-68.221475,Bar Harbor 9 June 2015,16.0,26
19270499071,9902264@N03,2015-06-09 15:16:30,44.397222,-68.22482,Bar Harbor 9 June 2015,16.0,20
18644171874,9902264@N03,2015-06-09 15:16:48,44.406027,-68.208617,Bar Harbor 9 June 2015,16.0,19
22062479698,42567380@N06,2015-06-10 10:49:46,44.329251,-68.18274,Stand Your Ground,14.0,135
22062222980,42567380@N06,2015-06-10 14:34:20,44.329251,-68.18274,Flirting With The Waves,14.0,479
18742178936,133168548@N05,2015-06-12 11:22:33,44.405261,-68.237062,,16.0,19
18580690028,133168548@N05,2015-06-12 11:25:31,44.400155,-68.232934,,16.0,10
18841466465,133168548@N05,2015-06-12 11:26:50,44.400425,-68.233281,,16.0,9
18255180244,133168548@N05,2015-06-12 11:28:36,44.400619,-68.233314,,16.0,11
18742213696,133168548@N05,2015-06-12 12:20:19,44.360061,-68.1884,,16.0,7
18763568312,133168548@N05,2015-06-12 12:35:05,44.330455,-68.183823,,16.0,8
18771081331,133168548@N05,2015-06-12 13:00:33,44.323436,-68.187159,,16.0,7
18582418259,133168548@N05,2015-06-12 13:25:30,44.316399,-68.19092,,16.0,7
18147929603,133168548@N05,2015-06-12 13:51:19,44.317436,-68.199123,,16.0,17
18580825258,133168548@N05,2015-06-12 13:59:40,44.302311,-68.202812,,16.0,18
18742343756,133168548@N05,2015-06-12 14:12:09,44.310463,-68.22297,,16.0,12
18580936590,133168548@N05,2015-06-12 15:06:20,44.352972,-68.224473,,16.0,10
18768676725,133168548@N05,2015-06-12 15:06:43,44.352952,-68.224478,,16.0,10
18147999633,133168548@N05,2015-06-12 15:08:55,44.352902,-68.223934,,16.0,10
18771187991,133168548@N05,2015-06-12 15:12:51,44.353152,-68.223362,,16.0,13
19786542289,133209524@N05,2015-06-13 10:57:01,44.306836,-68.200979,20150613Customz245.jpg,13.0,22
19978458011,133209524@N05,2015-06-13 19:34:01,44.391881,-68.206011,20150613Customz314.jpg,16.0,18
19965567232,133209524@N05,2015-06-14 04:33:18,44.306836,-68.200979,20150614Customz359.jpg,13.0,14
19785210748,133209524@N05,2015-06-14 04:37:40,44.306836,-68.200979,20150614Customz369.jpg,13.0,14
19084065749,37680518@N03,2015-06-14 09:28:44,44.330006,-68.186139,6-14-15 Joe & Boys on Beehive Climb,14.0,414
18392320463,133100432@N06,2015-06-14 18:57:17,44.221737,-68.336752,Bass Harbor,16.0,244
19140739250,133100432@N06,2015-06-14 21:21:34,44.262965,-68.319597,"Bar Harbor, Maine",14.0,127
20066516924,53017973@N07,2015-06-15 09:54:54,44.352233,-68.224078,Acadia National Park,16.0,68
19804005039,53017973@N07,2015-06-15 09:56:16,44.352197,-68.223798,Acadia National Park,16.0,59
20695850871,53017973@N07,2015-06-15 09:56:47,44.3522,-68.2238,Acadia National Park,16.0,63
19964472426,53017973@N07,2015-06-15 09:57:32,44.352227,-68.223864,Acadia National Park,16.0,63
20501082798,53017973@N07,2015-06-15 09:59:11,44.352013,-68.223634,Acadia National Park,16.0,61
19369741593,53017973@N07,2015-06-15 09:59:29,44.352013,-68.223637,Acadia National Park,16.0,70
19369756443,53017973@N07,2015-06-15 10:00:20,44.352261,-68.223948,Acadia National Park,16.0,67
19983030242,53017973@N07,2015-06-15 10:00:49,44.352397,-68.224095,Acadia National Park,16.0,61
19983043192,53017973@N07,2015-06-15 10:02:30,44.353061,-68.224628,Acadia National Park,16.0,69
18647729034,37680518@N03,2015-06-15 10:03:05,44.305178,-68.28269,6-15-15 Nicole & the Boys at Asticiou Garden,13.0,415
19082596168,37680518@N03,2015-06-15 10:27:43,44.301204,-68.276947,6-15-15 Purple Flowers ii,14.0,379
20662842486,53017973@N07,2015-06-15 10:44:18,44.329002,-68.185248,Acadia National Park,16.0,61
19316952621,37680518@N03,2015-06-15 10:45:08,44.299527,-68.276681,6-15-15 My Three Sons,13.0,388
20662853936,53017973@N07,2015-06-15 10:53:39,44.320738,-68.188762,Acadia National Park,16.0,60
19368171154,53017973@N07,2015-06-15 10:55:42,44.320744,-68.188645,Thunder Hole,16.0,68
19983091442,53017973@N07,2015-06-15 10:58:59,44.320686,-68.188512,Acadia National Park,16.0,301
19990832085,53017973@N07,2015-06-15 11:00:20,44.32058,-68.188484,Acadia National Park,16.0,55
19286958316,37680518@N03,2015-06-15 11:01:03,44.301738,-68.276038,6-15-15 Behind the Gate,14.0,337
19369864433,53017973@N07,2015-06-15 11:01:06,44.320575,-68.188487,Acadia National Park,16.0,56
19316961971,37680518@N03,2015-06-15 11:01:43,44.301738,-68.276038,6-15-15 Eliot Mountain Trail Sign,14.0,350
18690530534,37680518@N03,2015-06-15 11:02:02,44.301738,-68.276038,6-15-15 Eliot Mountain Trail,14.0,455
19804193719,53017973@N07,2015-06-15 11:04:30,44.320325,-68.188978,Acadia National Park,16.0,60
19802829678,53017973@N07,2015-06-15 11:04:52,44.320294,-68.188928,Acadia National Park,16.0,84
20501125758,53017973@N07,2015-06-15 11:05:36,44.320427,-68.189106,Acadia National Park,16.0,66
19286962096,37680518@N03,2015-06-15 11:06:40,44.301738,-68.276038,6-15-15 Gathering Pinecones,14.0,356
19133908765,37680518@N03,2015-06-15 11:14:30,44.305178,-68.28269,6-15-15 Purple Flowers,13.0,775
19927376356,53017973@N07,2015-06-15 11:54:22,44.390425,-68.204703,Agamont Park,16.0,84
20686594405,53017973@N07,2015-06-15 11:55:18,44.390586,-68.204637,Agamont Park,16.0,77
19766977739,53017973@N07,2015-06-15 12:55:22,44.39088,-68.204906,Hanging Basket,16.0,76
18875801031,42277392@N00,2015-06-15 13:03:22,44.430264,-68.290607,MDI Sea Arch,15.0,494
19376330093,53017973@N07,2015-06-15 13:28:15,44.389658,-68.204792,Ben & Bill's Chocolate Emporium,16.0,93
19376365873,53017973@N07,2015-06-15 13:44:14,44.390277,-68.202795,Ullikana B&B,16.0,75
19953675885,53017973@N07,2015-06-15 13:49:44,44.390819,-68.203598,Waterfront,16.0,78
19765660918,53017973@N07,2015-06-15 13:50:13,44.390825,-68.203764,Bar Harbor Inn,16.0,336
19767050709,53017973@N07,2015-06-15 13:51:36,44.390561,-68.204187,Agamont Park,16.0,89
19810666699,53017973@N07,2015-06-15 13:53:10,44.390338,-68.204787,Main Street,16.0,84
19765715388,53017973@N07,2015-06-15 13:54:03,44.390244,-68.204764,Bar Harbor Inn,16.0,81
19997015415,53017973@N07,2015-06-15 14:33:19,44.438419,-68.365795,Narrows Too Camping Resort,16.0,55
19695120340,44676412@N02,2015-06-16 03:36:38,44.32291,-68.259087,Scale,16.0,263
19654282450,44676412@N02,2015-06-16 03:38:45,44.32291,-68.259087,Trolling,16.0,473
19205174464,44676412@N02,2015-06-16 03:40:33,44.32291,-68.259087,Forest Frame,16.0,380
19967659908,44676412@N02,2015-06-16 05:40:38,44.307564,-68.190515,Granite Fractures,13.0,818
18325906803,42277392@N00,2015-06-16 06:12:36,44.313807,-68.190722,Cairns at Acadia,15.0,397
19858846776,42277392@N00,2015-06-16 06:41:20,44.313807,-68.190722,Acadia Fern,15.0,418
19636955780,42277392@N00,2015-06-16 06:47:09,44.322742,-68.18892,Park Loop Road,14.0,415
20073603736,44676412@N02,2015-06-16 09:00:10,44.390244,-68.204845,Maine Street,14.0,287
18404071873,97108788@N00,2015-06-16 12:21:55,44.414683,-68.250939,DSC_0005,16.0,23
18911772861,91843223@N00,2015-06-16 14:14:42,44.313263,-68.258412,,16.0,16
18656094174,91843223@N00,2015-06-16 14:22:58,44.329025,-68.1838,"Acadia NP, ME",16.0,11
18658101153,91843223@N00,2015-06-16 14:41:18,44.32083,-68.188439,"Acadia NP, ME 2",16.0,14
19091039350,91843223@N00,2015-06-16 15:11:35,44.306908,-68.190798,"Acadia NP, ME 3",16.0,22
19091031428,91843223@N00,2015-06-16 15:20:10,44.309177,-68.188942,"Acadia NP, ME 4",16.0,21
19278367205,91843223@N00,2015-06-16 15:20:40,44.309166,-68.188928,"Jeremy, Acadia NP, ME",16.0,21
18290161293,91843223@N00,2015-06-16 15:23:56,44.313305,-68.25827,,16.0,15
18657669133,91843223@N00,2015-06-16 15:25:23,44.310383,-68.189051,"Sarah, Acadia NP",16.0,19
18657890893,91843223@N00,2015-06-16 15:30:58,44.3103,-68.189051,"Acadia NP, pano",16.0,22
18286808893,91843223@N00,2015-06-16 16:48:28,44.321933,-68.254723,Being photographed,16.0,19
19091019678,91843223@N00,2015-06-16 17:10:17,44.313244,-68.258445,"Acadia NP, ME 5",16.0,14
18862154436,91843223@N00,2015-06-16 17:14:28,44.313041,-68.258462,,16.0,17
19706934816,44676412@N02,2015-06-16 17:22:52,44.352997,-68.224504,Acadia Sunrise,13.0,359
19798791566,42277392@N00,2015-06-16 20:30:01,44.322742,-68.18892,Park Loop Road,14.0,422
19533069524,44676412@N02,2015-06-16 23:02:55,44.32918,-68.184078,Rocky Shore,13.0,168
19402135781,44676412@N02,2015-06-16 23:49:35,44.325319,-68.186239,Acadia,15.0,234
19449583893,44676412@N02,2015-06-16 23:59:57,44.340599,-68.176868,Acadia Iris,13.0,165
18974519403,44676412@N02,2015-06-17 00:05:40,44.324413,-68.186261,Tidal,15.0,234
19653795265,44676412@N02,2015-06-17 03:59:22,44.229324,-68.313858,Periwinkles,16.0,406
19486556070,44676412@N02,2015-06-17 04:04:07,44.229623,-68.315736,Seaweed Ashore,15.0,233
19074893606,36557355@N00,2015-06-17 04:15:28,44.35308,-68.224678,Maine-IMG_6909,16.0,114
18478579874,36557355@N00,2015-06-17 04:44:33,44.35305,-68.224689,Maine-IMG_6960,16.0,113
19437945079,44676412@N02,2015-06-17 04:56:21,44.221882,-68.337043,Bass Harbor Lighthouse,16.0,284
19277452154,44676412@N02,2015-06-17 04:58:23,44.221917,-68.336681,Jellyfish,14.0,190
19713419829,44676412@N02,2015-06-17 04:58:25,44.221917,-68.336681,Observing A Jellyfish,14.0,376
18478578724,36557355@N00,2015-06-17 05:38:35,44.349333,-68.240864,Maine-IMG_7014,16.0,56
18913377300,36557355@N00,2015-06-17 05:44:46,44.349316,-68.240834,Maine-IMG_7016,16.0,60
18478577284,36557355@N00,2015-06-17 05:50:50,44.349302,-68.240748,Maine-IMG_7031,16.0,54
18926760752,42277392@N00,2015-06-17 05:51:03,44.390647,-68.205356,Colors of Bar Harbor - Geddy's,16.0,458
18480411373,36557355@N00,2015-06-17 06:00:40,44.349555,-68.241723,Maine-IMG_7050,16.0,53
20033329602,44676412@N02,2015-06-17 06:06:13,44.395579,-68.211239,Barnacles,14.0,360
18922297701,43261584@N00,2015-06-17 07:37:01,44.293506,-68.395557,Long-tailed Duck,12.0,68
19092437469,91843223@N00,2015-06-17 08:38:10,44.319725,-68.253928,"Acadia NP, pano 2",16.0,21
19282112401,91843223@N00,2015-06-17 08:39:01,44.352047,-68.223945,"Sarah and Jeremy, Acadia NP",16.0,16
18656127744,91843223@N00,2015-06-17 08:43:26,44.351872,-68.222809,"Acadia NP, ME 6",16.0,15
19092470839,91843223@N00,2015-06-17 08:47:39,44.352541,-68.222259,"Acadia NP, ME 7",16.0,18
19090989948,91843223@N00,2015-06-17 09:33:51,44.320975,-68.188478,"Acadia NP, ME 8",16.0,11
19272499492,91843223@N00,2015-06-17 09:34:26,44.320991,-68.188392,"Acadia NP, pano 3",16.0,13
19272228412,91843223@N00,2015-06-17 09:36:03,44.320927,-68.188325,"Sarah and Jeremy, Acadia NP 2",16.0,12
18720369319,91843223@N00,2015-06-17 09:38:00,44.320927,-68.188392,Acadia national park,16.0,14
19461137073,44676412@N02,2015-06-17 10:04:35,44.390428,-68.205145,Bar Harbor Moose,14.0,515
19562563250,37680518@N03,2015-06-17 12:41:51,44.302303,-68.218265,6-17-15 Playing on the Rocks,12.0,440
19750598825,37680518@N03,2015-06-17 12:45:55,44.302303,-68.218265,6-17-15 Shoe Tree,12.0,495
19129673913,37680518@N03,2015-06-17 12:50:24,44.302303,-68.218265,6-17-15 Reach for the Sky,12.0,354
18943908990,36557355@N00,2015-06-17 13:02:20,44.329222,-68.179889,Great_Head_Hike-IMG_7142,16.0,56
18943910730,36557355@N00,2015-06-17 13:11:29,44.329047,-68.179701,Great_Head_Hike-IMG_7148,16.0,68
19105460166,36557355@N00,2015-06-17 13:34:33,44.32608,-68.178873,Great_Head_Hike-IMG_7164,16.0,55
18943915320,36557355@N00,2015-06-17 13:38:55,44.325833,-68.178612,Great_Head_Hike-IMG_7167-Pano,16.0,65
19104842226,36557355@N00,2015-06-17 16:10:01,44.393297,-68.210662,Sea_Kayaking-P1010833,16.0,64
19104842946,36557355@N00,2015-06-17 16:52:05,44.401233,-68.204451,Sea_Kayaking-P1010852,16.0,64
18944875059,36557355@N00,2015-06-17 17:06:52,44.399277,-68.196542,Sea_Kayaking-P1010857,16.0,73
19134425421,36557355@N00,2015-06-17 17:07:04,44.399277,-68.196542,Sea_Kayaking-P1010859,16.0,69
18944877319,36557355@N00,2015-06-17 17:29:44,44.398413,-68.188428,Sea_Kayaking-P1010870,16.0,103
18508488294,36557355@N00,2015-06-17 17:30:35,44.398297,-68.188081,Sea_Kayaking-P1010875,16.0,133
18510394893,36557355@N00,2015-06-17 17:35:36,44.400805,-68.189659,Sea_Kayaking-P1010877,16.0,73
18888669226,42277392@N00,2015-06-17 20:06:47,44.222083,-68.337267,Bass Harbor Lighthouse,16.0,1055
30714271942,9456601@N03,2015-06-18 09:58:52,44.390792,-68.204492,"Bar Harbor, Maine",16.0,39
19724381116,37680518@N03,2015-06-18 10:51:23,44.336692,-68.251567,6-18-15 Pretending to be Beavers,12.0,428
30714280662,9456601@N03,2015-06-18 10:51:42,44.391389,-68.205,"Bar Harbor, Maine",16.0,32
18478573374,36557355@N00,2015-06-18 13:05:34,44.34065,-68.267134,Big_Hike-IMG_7407,16.0,37
18830796320,42938399@N00,2015-06-18 13:30:07,44.350319,-68.230073,,16.0,14
19292371409,42938399@N00,2015-06-18 13:30:07,44.350319,-68.230073,,16.0,22
18397652453,42938399@N00,2015-06-18 13:33:39,44.350686,-68.230995,,16.0,20
19999225915,133100432@N06,2015-06-18 13:34:12,44.262535,-68.29741,Splash,14.0,335
18832257449,42938399@N00,2015-06-18 13:36:42,44.351058,-68.230812,,16.0,14
19074884016,36557355@N00,2015-06-18 13:38:00,44.343213,-68.273431,Big_Hike-IMG_7450,16.0,45
19012780722,42938399@N00,2015-06-18 13:47:43,44.353113,-68.223428,,16.0,10
19482991381,42938399@N00,2015-06-18 13:47:43,44.353113,-68.223428,,16.0,25
18830758948,42938399@N00,2015-06-18 13:47:51,44.353138,-68.223342,,16.0,16
30743154961,9456601@N03,2015-06-18 13:55:29,44.405217,-68.236733,"Bar Harbor, Maine",16.0,41
19104395681,36557355@N00,2015-06-18 13:59:34,44.343138,-68.273481,Big_Hike-IMG_7454,16.0,39
30743159591,9456601@N03,2015-06-18 14:06:05,44.378178,-68.228433,"Bar Harbor, Maine",16.0,42
30714301612,9456601@N03,2015-06-18 14:06:34,44.378637,-68.229095,"Bar Harbor, Maine",16.0,51
18914933609,36557355@N00,2015-06-18 14:18:46,44.336669,-68.271195,Big_Hike-IMG_7473,16.0,36
30794361466,9456601@N03,2015-06-18 14:20:35,44.36025,-68.188362,Acadia National Park,16.0,36
30195943683,9456601@N03,2015-06-18 14:23:45,44.360012,-68.188272,Acadia National Park,16.0,42
31045411405,9456601@N03,2015-06-18 14:31:56,44.326583,-68.18702,Acadia National Park,16.0,16
30903186692,9456601@N03,2015-06-18 14:40:09,44.32122,-68.189287,Acadia National Park,16.0,30
30931347861,9456601@N03,2015-06-18 14:41:16,44.321272,-68.188403,Acadia National Park,16.0,15
31009690196,9456601@N03,2015-06-18 14:47:46,44.320788,-68.188795,Acadia National Park,16.0,13
30903197262,9456601@N03,2015-06-18 14:48:57,44.320783,-68.188622,Acadia National Park,16.0,19
30903205932,9456601@N03,2015-06-18 15:02:26,44.307603,-68.191863,Acadia National Park,16.0,40
30931372841,9456601@N03,2015-06-18 15:02:33,44.3075,-68.191944,Acadia National Park,16.0,55
18397531673,42938399@N00,2015-06-18 15:16:46,44.342225,-68.253717,,16.0,7
18397712723,42938399@N00,2015-06-18 15:17:49,44.342494,-68.253967,,16.0,12
19074880206,36557355@N00,2015-06-18 15:22:21,44.333111,-68.266798,Big_Hike-IMG_7504,16.0,38
18913365060,36557355@N00,2015-06-18 15:23:49,44.333008,-68.266653,Big_Hike-IMG_7508,16.0,36
19483122991,42938399@N00,2015-06-18 15:34:50,44.338427,-68.2538,,16.0,25
18832578099,42938399@N00,2015-06-18 15:34:50,44.338427,-68.2538,,16.0,14
18832146669,42938399@N00,2015-06-18 15:40:07,44.337616,-68.253937,,16.0,14
18830789890,42938399@N00,2015-06-18 15:40:27,44.337647,-68.253875,,16.0,15
19470116062,42938399@N00,2015-06-18 15:40:27,44.337647,-68.253875,,16.0,30
18830610450,42938399@N00,2015-06-18 15:43:03,44.337666,-68.253884,,16.0,11
19476576445,42938399@N00,2015-06-18 15:43:03,44.337666,-68.253884,,16.0,20
19476790935,42938399@N00,2015-06-18 15:43:08,44.33765,-68.253914,,16.0,16
18830735600,42938399@N00,2015-06-18 15:43:08,44.33765,-68.253914,,16.0,14
18830574040,42938399@N00,2015-06-18 15:43:13,44.33763,-68.253928,,16.0,8
19012924472,42938399@N00,2015-06-18 15:50:21,44.337044,-68.253975,,16.0,15
18395637454,42938399@N00,2015-06-18 15:50:27,44.337044,-68.253975,,16.0,11
19477195245,42938399@N00,2015-06-18 15:50:27,44.337044,-68.253975,,16.0,19
19101082815,36557355@N00,2015-06-18 15:55:43,44.336402,-68.26712,Big_Hike-IMG_7530,16.0,36
19451417516,42938399@N00,2015-06-18 16:01:26,44.335725,-68.253809,,16.0,20
18992153726,42938399@N00,2015-06-18 16:01:26,44.335725,-68.253809,,16.0,14
18831121518,42938399@N00,2015-06-18 16:02:04,44.335736,-68.253814,,16.0,16
18395790494,42938399@N00,2015-06-18 16:02:12,44.335736,-68.253809,,16.0,15
18832286899,42938399@N00,2015-06-18 16:03:14,44.336002,-68.254312,,16.0,17
18832128209,42938399@N00,2015-06-18 16:26:45,44.340725,-68.262328,,16.0,13
19012991192,42938399@N00,2015-06-18 16:27:10,44.340663,-68.262314,,16.0,27
19074875816,36557355@N00,2015-06-18 16:41:57,44.340236,-68.260162,Big_Hike-IMG_7534,16.0,42
19104386651,36557355@N00,2015-06-18 17:05:18,44.3331,-68.2604,Big_Hike-IMG_7559,16.0,41
18913423398,36557355@N00,2015-06-18 17:06:25,44.332961,-68.260198,Big_Hike-IMG_7562,16.0,86
18480393533,36557355@N00,2015-06-18 17:08:15,44.332713,-68.259437,Big_Hike-IMG_7565,16.0,45
18913355680,36557355@N00,2015-06-18 17:09:29,44.332663,-68.259145,Big_Hike-IMG_7569,16.0,43
18914919829,36557355@N00,2015-06-18 17:13:30,44.331833,-68.25787,Big_Hike-IMG_7575,16.0,42
18480389483,36557355@N00,2015-06-18 17:35:10,44.322072,-68.254506,Big_Hike-IMG_7581,16.0,36
18395728414,42938399@N00,2015-06-18 18:07:48,44.391738,-68.204614,,16.0,12
19290030708,42938399@N00,2015-06-18 18:35:51,44.39175,-68.204667,,16.0,19
19012700722,42938399@N00,2015-06-18 18:35:57,44.39175,-68.204667,,16.0,10
18992547266,42938399@N00,2015-06-18 19:06:09,44.391616,-68.20472,,16.0,15
19482083591,42938399@N00,2015-06-18 19:06:09,44.391616,-68.20472,,16.0,20
18832285839,42938399@N00,2015-06-18 19:38:29,44.388461,-68.204406,,16.0,16
19477864165,42938399@N00,2015-06-18 19:38:29,44.388461,-68.204406,,16.0,23
18830600720,42938399@N00,2015-06-18 19:56:02,44.408327,-68.23935,,16.0,15
18832235379,42938399@N00,2015-06-18 19:57:55,44.419625,-68.250114,,16.0,11
19021366241,42938399@N00,2015-06-18 19:58:01,44.420269,-68.250237,,16.0,21
18830485430,42938399@N00,2015-06-18 19:58:59,44.428425,-68.252184,,16.0,16
19012881362,42938399@N00,2015-06-18 19:59:32,44.429955,-68.258828,,16.0,18
19290479080,42938399@N00,2015-06-18 19:59:32,44.429955,-68.258828,,16.0,23
18363223463,51335848@N05,2015-06-19 17:57:34,44.329155,-68.182787,,16.0,102
18797678349,51335848@N05,2015-06-19 17:58:48,44.329002,-68.182848,,16.0,99
18983884035,51335848@N05,2015-06-19 17:58:56,44.329133,-68.182748,,16.0,105
18983878595,51335848@N05,2015-06-19 18:02:12,44.329361,-68.181992,,16.0,102
18361319334,51335848@N05,2015-06-19 18:02:13,44.329358,-68.181953,,16.0,94
18957623196,51335848@N05,2015-06-19 18:10:16,44.328975,-68.180359,,16.0,80
18978500452,51335848@N05,2015-06-19 18:10:45,44.328972,-68.180345,,16.0,105
18363255483,51335848@N05,2015-06-19 18:10:45,44.328972,-68.180345,,16.0,105
18983864525,51335848@N05,2015-06-19 18:22:00,44.329052,-68.182848,,16.0,90
18986896921,51335848@N05,2015-06-19 18:42:30,44.320627,-68.188539,,16.0,102
18983859185,51335848@N05,2015-06-19 18:43:30,44.320627,-68.188514,,16.0,78
20874096963,134524534@N07,2015-06-20 04:17:03,44.352715,-68.225483,A2,15.0,46
18986879571,51335848@N05,2015-06-20 07:56:16,44.388633,-68.207917,,16.0,86
18983884415,51335848@N05,2015-06-20 07:56:18,44.38858,-68.207809,,16.0,100
18973420186,51335848@N05,2015-06-20 10:02:33,44.320747,-68.189606,,16.0,110
18812005108,51335848@N05,2015-06-20 10:15:08,44.317283,-68.191262,,16.0,107
18813456939,51335848@N05,2015-06-20 10:16:09,44.317272,-68.191253,,16.0,111
18999655595,51335848@N05,2015-06-20 10:16:17,44.317272,-68.191253,,16.0,103
19364465413,45451892@N04,2015-06-20 10:31:58,44.352797,-68.223181,Scenic Overlook,16.0,259
18812001498,51335848@N05,2015-06-20 11:06:06,44.323472,-68.19185,,16.0,107
18367897544,42277392@N00,2015-06-20 12:26:05,44.361253,-68.231921,Lichens,16.0,387
18990945155,42277392@N00,2015-06-20 12:45:04,44.391318,-68.206064,Colors of Bar Harbor - Stewman's,16.0,444
18440882113,45451892@N04,2015-06-20 12:53:22,44.32219,-68.254526,Jordan Pond,16.0,354
19374009184,45451892@N04,2015-06-20 12:54:42,44.322094,-68.25432,Jordan Pond B&W,16.0,376
18378967223,51335848@N05,2015-06-20 13:00:18,44.35138,-68.223398,,16.0,109
18973418816,51335848@N05,2015-06-20 13:00:44,44.351391,-68.223389,,16.0,117
18812865378,51335848@N05,2015-06-20 16:22:45,44.391183,-68.204414,,16.0,117
18812866468,51335848@N05,2015-06-20 17:18:03,44.329394,-68.182564,,16.0,116
18973408566,51335848@N05,2015-06-20 17:18:10,44.329644,-68.182648,,16.0,90
18377963764,51335848@N05,2015-06-20 17:48:58,44.329033,-68.18335,,16.0,117
18379855223,51335848@N05,2015-06-20 17:49:00,44.329058,-68.183359,,16.0,118
19827691635,100913514@N04,2015-06-20 17:57:58,44.43408,-68.360498,horizon,16.0,587
19205064644,100913514@N04,2015-06-20 17:59:00,44.43408,-68.360498,wing,16.0,126
19003565171,51335848@N05,2015-06-20 18:42:08,44.388661,-68.207939,,16.0,119
19820349542,100913514@N04,2015-06-20 18:43:19,44.424861,-68.365278,low tide,16.0,550
23609409733,100913514@N04,2015-06-20 18:44:09,44.424861,-68.365278,blue,16.0,215
19827730705,100913514@N04,2015-06-20 19:54:52,44.386638,-68.197445,sail,16.0,144
19206831773,100913514@N04,2015-06-20 20:49:02,44.386638,-68.197445,stairs,16.0,172
18977931856,51335848@N05,2015-06-20 22:00:01,44.388775,-68.207742,Pretty baby,16.0,119
19014613845,42277392@N00,2015-06-21 05:48:04,44.34941,-68.230118,Selfie,15.0,351
18393208153,42277392@N00,2015-06-21 05:48:04,44.32972,-68.181045,Beehive,15.0,366
18999103166,10798256@N07,2015-06-21 10:11:05,44.332651,-68.061665,the grotto,16.0,1456
18842069558,42277392@N00,2015-06-21 15:48:16,44.310948,-68.188952,Beehive from Otter Cliffs,16.0,637
19038702175,59879830@N00,2015-06-21 18:42:25,44.38985,-68.206192,So happy to see that the Criterion Theater in Bar Harbor is open again. And showing movies!,16.0,14
19048805545,42277392@N00,2015-06-22 05:24:22,44.369672,-68.210377,Hemlock Road,16.0,418
19098755356,87128840@N02,2015-06-22 10:33:32,44.373297,-68.304175,Hooded Mergansers (1),16.0,559
18938772559,87128840@N02,2015-06-22 10:33:34,44.373297,-68.304175,Hooded Mergansers,16.0,505
19095458895,87128840@N02,2015-06-22 11:01:01,44.373297,-68.304175,Black throated green warbler,16.0,555
24624354361,87128840@N02,2015-06-22 11:03:49,44.373297,-68.304175,Black thouthed green warbler,16.0,370
19089893932,87128840@N02,2015-06-22 11:03:50,44.373297,-68.304175,Black throated green warbler,16.0,697
18937181000,87128840@N02,2015-06-22 11:13:34,44.373297,-68.304175,Song sparrow,16.0,656
24717886995,87128840@N02,2015-06-22 11:17:44,44.373297,-68.304175,bad hair day; waxwing,16.0,513
19059772681,62595000@N03,2015-06-22 11:27:08,44.386806,-68.204165,Happy Fathers's Day!,16.0,105
19095577665,87128840@N02,2015-06-22 11:38:58,44.373297,-68.304175,blackburnain Warbler,16.0,580
18504374943,87128840@N02,2015-06-22 12:27:35,44.397884,-68.349509,Blue headed Vireo,14.0,464
18907813008,87128840@N02,2015-06-22 12:32:07,44.397884,-68.349509,OvenBird,14.0,593
19069236686,87128840@N02,2015-06-22 12:32:12,44.397884,-68.349509,OvenBird,14.0,1066
19868566875,7990902@N05,2015-06-22 16:22:49,44.392163,-68.204138,P6220419-Pano,16.0,92
19370654340,26109339@N02,2015-06-22 16:35:06,44.384386,-68.229875,P6220192,16.0,77
19388195209,26109339@N02,2015-06-22 16:42:12,44.364986,-68.241195,Acadia National Park,16.0,86
19574712275,26109339@N02,2015-06-22 16:42:43,44.364986,-68.241195,Acadia National Park,16.0,84
19548764006,26109339@N02,2015-06-22 16:52:31,44.349411,-68.241845,Acadia,16.0,223
19387100558,26109339@N02,2015-06-22 16:56:47,44.349497,-68.2408,Acadia,16.0,343
19386624170,26109339@N02,2015-06-22 17:05:01,44.349555,-68.240739,Bubble Pond,16.0,77
19388000229,26109339@N02,2015-06-22 17:26:20,44.349463,-68.241592,Carriage Road Bridge,16.0,117
19388478279,26109339@N02,2015-06-22 17:28:18,44.349402,-68.241692,Acadia,16.0,181
18952429724,26109339@N02,2015-06-22 17:28:42,44.349402,-68.241692,Acadia,16.0,244
18952698504,26109339@N02,2015-06-22 17:29:08,44.349516,-68.241714,Acadia,16.0,284
18952819504,26109339@N02,2015-06-22 17:29:29,44.349605,-68.241731,Acadia,16.0,241
19387326970,26109339@N02,2015-06-22 17:40:54,44.360952,-68.23352,Acadia,16.0,272
18954882193,26109339@N02,2015-06-22 17:41:53,44.360952,-68.23352,Acadia,16.0,237
19569031952,26109339@N02,2015-06-22 18:19:28,44.352261,-68.224031,Acadia,16.0,211
